transaction_id,case_id,timestamp_min,source_account,destination_account,amount_inr,channel,city,state,sequence_step,transaction_role,is_fraud_linked
FTX_00024875,CASE_007507,192705,ACC_0090989,ACC_0083699,17602.35,IMPS,Delhi,Delhi,3,MULE_HOP,1
FTX_00024876,CASE_007507,192710,ACC_0083699,ACC_0043906,14889.45,IMPS,Delhi,Delhi,4,MULE_HOP,1
FTX_00024877,CASE_007508,128295,ACC_0035340,ACC_0044257,46352.48,UPI,Hyderabad,Telangana,1,VICTIM_TO_MULE,1
FTX_00024878,CASE_007509,252493,ACC_0056241,ACC_0052176,4775.6,UPI,Delhi,Delhi,1,VICTIM_TO_MULE,1
FTX_00024879,CASE_007509,252573,ACC_0052176,ACC_0059368,4298.04,IMPS,Delhi,Delhi,2,DIGITAL_ASSET_PROXY,1
FTX_00024880,CASE_007510,164689,ACC_0069305,ACC_0043957,392749.51,UPI,Kolkata,West Bengal,1,VICTIM_TO_MULE,1
FTX_00024881,CASE_007510,164749,ACC_0043957,ACC_0007290,40980.04,IMPS,Kolkata,West Bengal,2,FAN_OUT,1
FTX_00024882,CASE_007510,164769,ACC_0043957,ACC_0054729,35068.75,IMPS,Kolkata,West Bengal,3,FAN_OUT,1
FTX_00024883,CASE_007510,164723,ACC_0043957,ACC_0045259,167386.01,IMPS,Kolkata,West Bengal,4,FAN_OUT,1
FTX_00024884,CASE_007510,164771,ACC_0043957,ACC_0014420,68176.05,IMPS,Kolkata,West Bengal,5,FAN_OUT,1
FTX_00024885,CASE_007510,164722,ACC_0043957,ACC_0071091,81138.66,IMPS,Kolkata,West Bengal,6,FAN_OUT,1
FTX_00024886,CASE_007511,56100,ACC_0004964,ACC_0064786,25041.86,UPI,Nagpur,Maharashtra,1,VICTIM_TO_MULE,1
FTX_00024887,CASE_007511,56130,ACC_0064786,ACC_0057848,20870.9,IMPS,Nagpur,Maharashtra,2,MULE_HOP,1
FTX_00024888,CASE_007511,56133,ACC_0057848,ACC_0058539,17393.87,IMPS,Nagpur,Maharashtra,3,MULE_HOP,1
FTX_00024889,CASE_007511,56164,ACC_0058539,ACC_0046315,15945.89,IMPS,Nagpur,Maharashtra,4,MULE_HOP,1
FTX_00024890,CASE_007512,245855,ACC_0017208,ACC_0095316,21352.66,UPI,Chennai,Tamil Nadu,1,VICTIM_TO_MULE,1
FTX_00024891,CASE_007512,245878,ACC_0095316,ACC_0073560,735.31,IMPS,Chennai,Tamil Nadu,2,FAN_OUT,1
FTX_00024892,CASE_007512,245918,ACC_0095316,ACC_0074579,5709.8,IMPS,Chennai,Tamil Nadu,3,FAN_OUT,1
FTX_00024893,CASE_007512,245902,ACC_0095316,ACC_0075719,4000.79,IMPS,Chennai,Tamil Nadu,4,FAN_OUT,1
FTX_00024894,CASE_007512,245937,ACC_0095316,ACC_0004908,10604.06,IMPS,Chennai,Tamil Nadu,5,FAN_OUT,1
FTX_00024895,CASE_007512,245926,ACC_0095316,ACC_0097738,302.7,IMPS,Chennai,Tamil Nadu,6,FAN_OUT,1
FTX_00024896,CASE_007513,81970,ACC_0005696,ACC_0012992,72250.24,UPI,Chennai,Tamil Nadu,1,VICTIM_TO_MULE,1
FTX_00024897,CASE_007514,82833,ACC_0039872,ACC_0045436,169425.26,UPI,Delhi,Delhi,1,VICTIM_TO_MULE,1
FTX_00024898,CASE_007515,38031,ACC_0037068,ACC_0055235,70404.5,UPI,Ahmedabad,Gujarat,1,VICTIM_TO_MULE,1
FTX_00024899,CASE_007515,38121,ACC_0055235,ACC_0035182,59843.82,IMPS,Delhi,Delhi,2,CROSS_STATE,1
FTX_00024900,CASE_007516,48908,ACC_0091896,ACC_0052829,24425.15,UPI,Nashik,Maharashtra,1,VICTIM_TO_MULE,1
FTX_00024901,CASE_007516,48998,ACC_0052829,ACC_0001541,20761.38,IMPS,Kolkata,West Bengal,2,CROSS_STATE,1
FTX_00024902,CASE_007517,171344,ACC_0094157,ACC_0000274,323007.8,UPI,Delhi,Delhi,1,VICTIM_TO_MULE,1
FTX_00024903,CASE_007518,224872,ACC_0076198,ACC_0073803,82908.11,UPI,Nagpur,Maharashtra,1,VICTIM_TO_MULE,1
FTX_00024904,CASE_007518,224952,ACC_0073803,ACC_0085526,74617.3,IMPS,Nagpur,Maharashtra,2,DIGITAL_ASSET_PROXY,1
FTX_00024905,CASE_007519,199943,ACC_0078161,ACC_0055826,25059.16,UPI,Nagpur,Maharashtra,1,VICTIM_TO_MULE,1
FTX_00024906,CASE_007519,200023,ACC_0055826,ACC_0084063,22553.24,IMPS,Nagpur,Maharashtra,2,DIGITAL_ASSET_PROXY,1
FTX_00024907,CASE_007520,57350,ACC_0049936,ACC_0093674,58956.94,UPI,Chennai,Tamil Nadu,1,VICTIM_TO_MULE,1
FTX_00024908,CASE_007520,57440,ACC_0093674,ACC_0009441,50113.4,IMPS,Kolkata,West Bengal,2,CROSS_STATE,1
FTX_00024909,CASE_007521,197723,ACC_0088605,ACC_0092120,84121.97,UPI,Nashik,Maharashtra,1,VICTIM_TO_MULE,1
FTX_00024910,CASE_007521,197771,ACC_0048184,ACC_0092120,700.85,UPI,Nashik,Maharashtra,1,FAN_IN,1
FTX_00024911,CASE_007521,197732,ACC_0049966,ACC_0092120,21163.79,UPI,Nashik,Maharashtra,2,FAN_IN,1
FTX_00024912,CASE_007521,197822,ACC_0090294,ACC_0092120,33924.49,UPI,Nashik,Maharashtra,3,FAN_IN,1
FTX_00024913,CASE_007521,197762,ACC_0080034,ACC_0092120,11681.18,UPI,Nashik,Maharashtra,4,FAN_IN,1
FTX_00024914,CASE_007521,197804,ACC_0026387,ACC_0092120,16651.66,UPI,Nashik,Maharashtra,5,FAN_IN,1
FTX_00024915,CASE_007522,60447,ACC_0077032,ACC_0005815,26652.8,UPI,Ahmedabad,Gujarat,1,VICTIM_TO_MULE,1
FTX_00024916,CASE_007523,85754,ACC_0040539,ACC_0070344,136565.19,UPI,Ahmedabad,Gujarat,1,VICTIM_TO_MULE,1
FTX_00024917,CASE_007523,85834,ACC_0070344,ACC_0010538,122908.67,IMPS,Ahmedabad,Gujarat,2,DIGITAL_ASSET_PROXY,1
FTX_00024918,CASE_007524,201798,ACC_0031727,ACC_0093939,44417.66,UPI,Nashik,Maharashtra,1,VICTIM_TO_MULE,1
FTX_00024919,CASE_007524,201830,ACC_0093939,ACC_0058983,40246.76,IMPS,Nashik,Maharashtra,2,MULE_HOP,1
FTX_00024920,CASE_007524,201855,ACC_0058983,ACC_0008419,33165.48,IMPS,Nashik,Maharashtra,3,MULE_HOP,1
FTX_00024921,CASE_007524,201858,ACC_0008419,ACC_0051944,30728.26,IMPS,Nashik,Maharashtra,4,MULE_HOP,1
FTX_00024922,CASE_007525,257347,ACC_0006345,ACC_0048460,253058.07,UPI,Nagpur,Maharashtra,1,VICTIM_TO_MULE,1
FTX_00024923,CASE_007525,257375,ACC_0075212,ACC_0048460,54378.85,UPI,Nagpur,Maharashtra,1,FAN_IN,1
FTX_00024924,CASE_007525,257359,ACC_0076253,ACC_0048460,68234.73,UPI,Nagpur,Maharashtra,2,FAN_IN,1
FTX_00024925,CASE_007525,257394,ACC_0004829,ACC_0048460,57550.9,UPI,Nagpur,Maharashtra,3,FAN_IN,1
FTX_00024926,CASE_007525,257359,ACC_0050606,ACC_0048460,31422.09,UPI,Nagpur,Maharashtra,4,FAN_IN,1
FTX_00024927,CASE_007525,257368,ACC_0089923,ACC_0048460,41471.5,UPI,Nagpur,Maharashtra,5,FAN_IN,1
FTX_00024928,CASE_007526,156883,ACC_0081738,ACC_0054762,27076.78,UPI,Pune,Maharashtra,1,VICTIM_TO_MULE,1
FTX_00024929,CASE_007527,10628,ACC_0073343,ACC_0021341,19977.56,UPI,Pune,Maharashtra,1,VICTIM_TO_MULE,1
FTX_00024930,CASE_007527,10713,ACC_0021341,ACC_0015097,4852.65,IMPS,Pune,Maharashtra,2,FAN_OUT,1
FTX_00024931,CASE_007527,10634,ACC_0021341,ACC_0080802,24.33,IMPS,Pune,Maharashtra,3,FAN_OUT,1
FTX_00024932,CASE_007527,10642,ACC_0021341,ACC_0027621,781.18,IMPS,Pune,Maharashtra,4,FAN_OUT,1
FTX_00024933,CASE_007527,10666,ACC_0021341,ACC_0028319,5597.96,IMPS,Pune,Maharashtra,5,FAN_OUT,1
FTX_00024934,CASE_007527,10706,ACC_0021341,ACC_0093674,8721.45,IMPS,Pune,Maharashtra,6,FAN_OUT,1
FTX_00024935,CASE_007528,150196,ACC_0053084,ACC_0069705,112968.64,UPI,Hyderabad,Telangana,1,VICTIM_TO_MULE,1
FTX_00024936,CASE_007528,150206,ACC_0052003,ACC_0069705,15311.94,UPI,Hyderabad,Telangana,1,FAN_IN,1
FTX_00024937,CASE_007528,150294,ACC_0066753,ACC_0069705,22975.4,UPI,Hyderabad,Telangana,2,FAN_IN,1
FTX_00024938,CASE_007528,150263,ACC_0063711,ACC_0069705,19808.12,UPI,Hyderabad,Telangana,3,FAN_IN,1
FTX_00024939,CASE_007528,150257,ACC_0088239,ACC_0069705,52049.35,UPI,Hyderabad,Telangana,4,FAN_IN,1
FTX_00024940,CASE_007528,150263,ACC_0005507,ACC_0069705,2823.84,UPI,Hyderabad,Telangana,5,FAN_IN,1
FTX_00024941,CASE_007529,188466,ACC_0068782,ACC_0047861,20101.9,UPI,Hyderabad,Telangana,1,VICTIM_TO_MULE,1
FTX_00024942,CASE_007529,188550,ACC_0047861,ACC_0041955,7873.28,IMPS,Hyderabad,Telangana,2,FAN_OUT,1
FTX_00024943,CASE_007529,188554,ACC_0047861,ACC_0032587,1872.49,IMPS,Hyderabad,Telangana,3,FAN_OUT,1
FTX_00024944,CASE_007529,188512,ACC_0047861,ACC_0022788,4787.12,IMPS,Hyderabad,Telangana,4,FAN_OUT,1
FTX_00024945,CASE_007529,188548,ACC_0047861,ACC_0051944,4577.91,IMPS,Hyderabad,Telangana,5,FAN_OUT,1
FTX_00024946,CASE_007529,188527,ACC_0047861,ACC_0082627,991.1,IMPS,Hyderabad,Telangana,6,FAN_OUT,1
FTX_00024947,CASE_007530,86155,ACC_0046319,ACC_0062098,51838.62,UPI,Mumbai,Maharashtra,1,VICTIM_TO_MULE,1
FTX_00024948,CASE_007530,86235,ACC_0062098,ACC_0028152,46654.76,IMPS,Mumbai,Maharashtra,2,DIGITAL_ASSET_PROXY,1
FTX_00024949,CASE_007531,134120,ACC_0093772,ACC_0050071,29335.43,UPI,Nagpur,Maharashtra,1,VICTIM_TO_MULE,1
FTX_00024950,CASE_007532,42973,ACC_0072783,ACC_0041565,14272.12,UPI,Bengaluru,Karnataka,1,VICTIM_TO_MULE,1
FTX_00024951,CASE_007532,43034,ACC_0056878,ACC_0041565,6703.57,UPI,Bengaluru,Karnataka,1,FAN_IN,1
FTX_00024952,CASE_007532,43038,ACC_0024680,ACC_0041565,1209.89,UPI,Bengaluru,Karnataka,2,FAN_IN,1
FTX_00024953,CASE_007532,43064,ACC_0016167,ACC_0041565,4574.29,UPI,Bengaluru,Karnataka,3,FAN_IN,1
FTX_00024954,CASE_007532,42995,ACC_0073753,ACC_0041565,1058.35,UPI,Bengaluru,Karnataka,4,FAN_IN,1
FTX_00024955,CASE_007532,42999,ACC_0099082,ACC_0041565,726.03,UPI,Bengaluru,Karnataka,5,FAN_IN,1
FTX_00024956,CASE_007533,121442,ACC_0014816,ACC_0070084,39503.07,UPI,Hyderabad,Telangana,1,VICTIM_TO_MULE,1
FTX_00024957,CASE_007533,121542,ACC_0070084,ACC_0045428,33577.61,NEFT,Hyderabad,Telangana,2,CROSS_BORDER_PROXY,1
FTX_00024958,CASE_007534,28031,ACC_0060486,ACC_0075529,57415.34,UPI,Hyderabad,Telangana,1,VICTIM_TO_MULE,1
FTX_00024959,CASE_007534,28065,ACC_0075529,ACC_0056984,49332.44,IMPS,Hyderabad,Telangana,2,MULE_HOP,1
FTX_00024960,CASE_007534,28055,ACC_0056984,ACC_0017502,48256.99,IMPS,Hyderabad,Telangana,3,MULE_HOP,1
FTX_00024961,CASE_007534,28107,ACC_0017502,ACC_0051599,43812.39,IMPS,Hyderabad,Telangana,4,MULE_HOP,1
FTX_00024962,CASE_007535,115096,ACC_0044179,ACC_0079071,162162.28,UPI,Mumbai,Maharashtra,1,VICTIM_TO_MULE,1
FTX_00024963,CASE_007535,115110,ACC_0079071,ACC_0044419,24274.63,IMPS,Mumbai,Maharashtra,2,FAN_OUT,1
FTX_00024964,CASE_007535,115111,ACC_0079071,ACC_0017899,61535.48,IMPS,Mumbai,Maharashtra,3,FAN_OUT,1
FTX_00024965,CASE_007535,115165,ACC_0079071,ACC_0063019,17455.0,IMPS,Mumbai,Maharashtra,4,FAN_OUT,1
FTX_00024966,CASE_007535,115132,ACC_0079071,ACC_0021902,12783.01,IMPS,Mumbai,Maharashtra,5,FAN_OUT,1
FTX_00024967,CASE_007535,115175,ACC_0079071,ACC_0020985,46114.15,IMPS,Mumbai,Maharashtra,6,FAN_OUT,1
FTX_00024968,CASE_007536,154106,ACC_0005802,ACC_0033624,6373.12,UPI,Mumbai,Maharashtra,1,VICTIM_TO_MULE,1
FTX_00024969,CASE_007537,214665,ACC_0031557,ACC_0027422,155478.32,UPI,Nashik,Maharashtra,1,VICTIM_TO_MULE,1
FTX_00024970,CASE_007537,214681,ACC_0027422,ACC_0001127,128326.08,IMPS,Nashik,Maharashtra,2,MULE_HOP,1
FTX_00024971,CASE_007537,214722,ACC_0001127,ACC_0023221,113533.68,IMPS,Nashik,Maharashtra,3,MULE_HOP,1
FTX_00024972,CASE_007537,214721,ACC_0023221,ACC_0086445,98104.16,IMPS,Nashik,Maharashtra,4,MULE_HOP,1
FTX_00024973,CASE_007538,116972,ACC_0022861,ACC_0091210,127756.49,UPI,Pune,Maharashtra,1,VICTIM_TO_MULE,1
FTX_00024974,CASE_007538,117054,ACC_0054009,ACC_0091210,9445.39,UPI,Pune,Maharashtra,1,FAN_IN,1
FTX_00024975,CASE_007538,117063,ACC_0077332,ACC_0091210,50983.63,UPI,Pune,Maharashtra,2,FAN_IN,1
FTX_00024976,CASE_007538,117027,ACC_0022156,ACC_0091210,27699.42,UPI,Pune,Maharashtra,3,FAN_IN,1
FTX_00024977,CASE_007538,116987,ACC_0079859,ACC_0091210,4429.16,UPI,Pune,Maharashtra,4,FAN_IN,1
FTX_00024978,CASE_007538,117057,ACC_0066780,ACC_0091210,35198.89,UPI,Pune,Maharashtra,5,FAN_IN,1
FTX_00024979,CASE_007539,61410,ACC_0023905,ACC_0048669,100234.81,UPI,Pune,Maharashtra,1,VICTIM_TO_MULE,1
FTX_00024980,CASE_007539,61510,ACC_0048669,ACC_0001961,85199.59,NEFT,Pune,Maharashtra,2,CROSS_BORDER_PROXY,1
FTX_00024981,CASE_007540,137379,ACC_0065144,ACC_0035273,33589.0,UPI,Ahmedabad,Gujarat,1,VICTIM_TO_MULE,1
FTX_00024982,CASE_007540,137479,ACC_0035273,ACC_0040891,28550.65,NEFT,Ahmedabad,Gujarat,2,CROSS_BORDER_PROXY,1
FTX_00024983,CASE_007541,152143,ACC_0021154,ACC_0019176,46962.79,UPI,Hyderabad,Telangana,1,VICTIM_TO_MULE,1
FTX_00024984,CASE_007542,245293,ACC_0027767,ACC_0084349,26088.79,UPI,Ahmedabad,Gujarat,1,VICTIM_TO_MULE,1
FTX_00024985,CASE_007542,245383,ACC_0084349,ACC_0028327,22175.47,IMPS,Kolkata,West Bengal,2,CROSS_STATE,1
FTX_00024986,CASE_007543,200562,ACC_0084213,ACC_0083419,132217.5,UPI,Kolkata,West Bengal,1,VICTIM_TO_MULE,1
FTX_00024987,CASE_007543,200652,ACC_0083419,ACC_0064302,112384.88,IMPS,Chennai,Tamil Nadu,2,CROSS_STATE,1
FTX_00024988,CASE_007544,98356,ACC_0021812,ACC_0038860,216230.6,UPI,Bengaluru,Karnataka,1,VICTIM_TO_MULE,1
FTX_00024989,CASE_007544,98436,ACC_0038860,ACC_0036425,194607.54,IMPS,Bengaluru,Karnataka,2,DIGITAL_ASSET_PROXY,1
FTX_00024990,CASE_007545,235808,ACC_0056604,ACC_0067201,36373.4,UPI,Bengaluru,Karnataka,1,VICTIM_TO_MULE,1
FTX_00024991,CASE_007545,235820,ACC_0067201,ACC_0030623,34870.52,IMPS,Bengaluru,Karnataka,2,MULE_HOP,1
FTX_00024992,CASE_007545,235838,ACC_0030623,ACC_0041071,33362.58,IMPS,Bengaluru,Karnataka,3,MULE_HOP,1
FTX_00024993,CASE_007545,235844,ACC_0041071,ACC_0007054,31159.91,IMPS,Bengaluru,Karnataka,4,MULE_HOP,1
FTX_00024994,CASE_007545,236508,ACC_0007054,ACC_0079276,28043.92,IMPS,Bengaluru,Karnataka,5,MULE_HOP,1
FTX_00024995,CASE_007546,175677,ACC_0045154,ACC_0091723,55517.3,UPI,Delhi,Delhi,1,VICTIM_TO_MULE,1
FTX_00024996,CASE_007546,175702,ACC_0070422,ACC_0091723,13649.03,UPI,Delhi,Delhi,1,FAN_IN,1
FTX_00024997,CASE_007546,175738,ACC_0095912,ACC_0091723,24620.08,UPI,Delhi,Delhi,2,FAN_IN,1
FTX_00024998,CASE_007546,175765,ACC_0032131,ACC_0091723,5067.25,UPI,Delhi,Delhi,3,FAN_IN,1
FTX_00024999,CASE_007546,175725,ACC_0033720,ACC_0091723,1770.36,UPI,Delhi,Delhi,4,FAN_IN,1
FTX_00025000,CASE_007546,175693,ACC_0061416,ACC_0091723,10410.57,UPI,Delhi,Delhi,5,FAN_IN,1
FTX_00025001,CASE_007547,47792,ACC_0075096,ACC_0004652,9671.03,UPI,Pune,Maharashtra,1,VICTIM_TO_MULE,1
FTX_00025002,CASE_007547,47799,ACC_0004652,ACC_0070999,5596.1,IMPS,Pune,Maharashtra,2,FAN_OUT,1
FTX_00025003,CASE_007547,47851,ACC_0004652,ACC_0033811,235.41,IMPS,Pune,Maharashtra,3,FAN_OUT,1
FTX_00025004,CASE_007547,47819,ACC_0004652,ACC_0037218,2009.34,IMPS,Pune,Maharashtra,4,FAN_OUT,1
FTX_00025005,CASE_007547,47813,ACC_0004652,ACC_0054534,791.83,IMPS,Pune,Maharashtra,5,FAN_OUT,1
FTX_00025006,CASE_007547,47873,ACC_0004652,ACC_0035345,1038.35,IMPS,Pune,Maharashtra,6,FAN_OUT,1
FTX_00025007,CASE_007548,90845,ACC_0064158,ACC_0062712,8095.94,UPI,Delhi,Delhi,1,VICTIM_TO_MULE,1
FTX_00025008,CASE_007548,90871,ACC_0062712,ACC_0004323,6679.42,IMPS,Delhi,Delhi,2,MULE_HOP,1
FTX_00025009,CASE_007548,90866,ACC_0004323,ACC_0086580,5657.14,IMPS,Delhi,Delhi,3,MULE_HOP,1
FTX_00025010,CASE_007548,90921,ACC_0086580,ACC_0088072,5408.08,IMPS,Delhi,Delhi,4,MULE_HOP,1
FTX_00025011,CASE_007549,223859,ACC_0022610,ACC_0079991,125612.0,UPI,Hyderabad,Telangana,1,VICTIM_TO_MULE,1
FTX_00025012,CASE_007549,223949,ACC_0079991,ACC_0039805,106770.2,IMPS,Nashik,Maharashtra,2,CROSS_STATE,1
FTX_00025013,CASE_007550,144681,ACC_0007240,ACC_0027219,17135.43,UPI,Nagpur,Maharashtra,1,VICTIM_TO_MULE,1
FTX_00025014,CASE_007551,118061,ACC_0024124,ACC_0050742,3531.1,UPI,Nashik,Maharashtra,1,VICTIM_TO_MULE,1
FTX_00025015,CASE_007551,118151,ACC_0050742,ACC_0005367,3001.43,IMPS,Delhi,Delhi,2,CROSS_STATE,1
FTX_00025016,CASE_007552,222721,ACC_0095681,ACC_0059428,35485.21,UPI,Delhi,Delhi,1,VICTIM_TO_MULE,1
FTX_00025017,CASE_007552,222821,ACC_0059428,ACC_0089097,30162.43,NEFT,Delhi,Delhi,2,CROSS_BORDER_PROXY,1
FTX_00025018,CASE_007553,232359,ACC_0080791,ACC_0047800,127998.37,UPI,Hyderabad,Telangana,1,VICTIM_TO_MULE,1
FTX_00025019,CASE_007554,32602,ACC_0096310,ACC_0005489,148090.9,UPI,Ahmedabad,Gujarat,1,VICTIM_TO_MULE,1
FTX_00025020,CASE_007554,32682,ACC_0005489,ACC_0027674,133281.81,IMPS,Ahmedabad,Gujarat,2,DIGITAL_ASSET_PROXY,1
FTX_00025021,CASE_007555,27561,ACC_0020820,ACC_0065122,10029.83,UPI,Kolkata,West Bengal,1,VICTIM_TO_MULE,1
FTX_00025022,CASE_007555,27585,ACC_0065122,ACC_0027331,8383.77,IMPS,Kolkata,West Bengal,2,MULE_HOP,1
FTX_00025023,CASE_007555,27597,ACC_0027331,ACC_0092980,7908.93,IMPS,Kolkata,West Bengal,3,MULE_HOP,1
FTX_00025024,CASE_007555,27613,ACC_0092980,ACC_0015271,6987.96,IMPS,Kolkata,West Bengal,4,MULE_HOP,1
FTX_00025025,CASE_007556,60520,ACC_0019690,ACC_0043354,5065.83,UPI,Mumbai,Maharashtra,1,VICTIM_TO_MULE,1
FTX_00025026,CASE_007556,60590,ACC_0043354,ACC_0073560,4305.96,IMPS,Mumbai,Maharashtra,2,ADAPTIVE_REROUTE,1
FTX_00025027,CASE_007557,92999,ACC_0001818,ACC_0015366,90327.27,UPI,Nashik,Maharashtra,1,VICTIM_TO_MULE,1
FTX_00025028,CASE_007557,93061,ACC_0015366,ACC_0086709,26571.59,IMPS,Nashik,Maharashtra,2,FAN_OUT,1
FTX_00025029,CASE_007557,93042,ACC_0015366,ACC_0069055,18501.84,IMPS,Nashik,Maharashtra,3,FAN_OUT,1
FTX_00025030,CASE_007557,93062,ACC_0015366,ACC_0075023,14481.89,IMPS,Nashik,Maharashtra,4,FAN_OUT,1
FTX_00025031,CASE_007557,93024,ACC_0015366,ACC_0008874,27059.9,IMPS,Nashik,Maharashtra,5,FAN_OUT,1
FTX_00025032,CASE_007557,93050,ACC_0015366,ACC_0006471,3712.05,IMPS,Nashik,Maharashtra,6,FAN_OUT,1
FTX_00025033,CASE_007558,237745,ACC_0010361,ACC_0095623,89110.38,UPI,Bengaluru,Karnataka,1,VICTIM_TO_MULE,1
FTX_00025034,CASE_007558,237759,ACC_0095623,ACC_0098931,75853.1,IMPS,Bengaluru,Karnataka,2,MULE_HOP,1
FTX_00025035,CASE_007558,237796,ACC_0098931,ACC_0032018,71784.22,IMPS,Bengaluru,Karnataka,3,MULE_HOP,1
FTX_00025036,CASE_007558,237773,ACC_0032018,ACC_0006849,59656.17,IMPS,Bengaluru,Karnataka,4,MULE_HOP,1
FTX_00025037,CASE_007559,239981,ACC_0050137,ACC_0047987,60001.32,UPI,Kolkata,West Bengal,1,VICTIM_TO_MULE,1
FTX_00025038,CASE_007559,240071,ACC_0047987,ACC_0062630,51001.12,IMPS,Chennai,Tamil Nadu,2,CROSS_STATE,1
FTX_00025039,CASE_007560,215958,ACC_0038496,ACC_0090989,135693.49,UPI,Ahmedabad,Gujarat,1,VICTIM_TO_MULE,1
FTX_00025040,CASE_007560,216038,ACC_0090989,ACC_0020601,122124.14,IMPS,Ahmedabad,Gujarat,2,DIGITAL_ASSET_PROXY,1
FTX_00025041,CASE_007561,90680,ACC_0038743,ACC_0094838,135466.08,UPI,Chennai,Tamil Nadu,1,VICTIM_TO_MULE,1
FTX_00025042,CASE_007561,90760,ACC_0094838,ACC_0041607,121919.47,IMPS,Chennai,Tamil Nadu,2,DIGITAL_ASSET_PROXY,1
FTX_00025043,CASE_007562,229983,ACC_0088777,ACC_0001805,6024.34,UPI,Bengaluru,Karnataka,1,VICTIM_TO_MULE,1
FTX_00025044,CASE_007562,230053,ACC_0001805,ACC_0086082,5120.69,IMPS,Bengaluru,Karnataka,2,ADAPTIVE_REROUTE,1
FTX_00025045,CASE_007563,147,ACC_0061749,ACC_0093465,76134.25,UPI,Delhi,Delhi,1,VICTIM_TO_MULE,1
FTX_00025046,CASE_007563,247,ACC_0093465,ACC_0079593,64714.11,NEFT,Delhi,Delhi,2,CROSS_BORDER_PROXY,1
FTX_00025047,CASE_007564,243974,ACC_0070048,ACC_0092532,48427.54,UPI,Chennai,Tamil Nadu,1,VICTIM_TO_MULE,1
FTX_00025048,CASE_007564,244002,ACC_0092532,ACC_0086353,46081.7,IMPS,Chennai,Tamil Nadu,2,MULE_HOP,1
FTX_00025049,CASE_007564,244007,ACC_0086353,ACC_0046522,44941.24,IMPS,Chennai,Tamil Nadu,3,MULE_HOP,1
FTX_00025050,CASE_007564,243990,ACC_0046522,ACC_0042100,37742.84,IMPS,Chennai,Tamil Nadu,4,MULE_HOP,1
FTX_00025051,CASE_007565,124254,ACC_0051581,ACC_0012268,61200.0,UPI,Ahmedabad,Gujarat,1,VICTIM_TO_MULE,1
FTX_00025052,CASE_007565,124334,ACC_0012268,ACC_0038016,55080.0,IMPS,Ahmedabad,Gujarat,2,DIGITAL_ASSET_PROXY,1
FTX_00025053,CASE_007566,25371,ACC_0098951,ACC_0075984,69529.1,UPI,Nagpur,Maharashtra,1,VICTIM_TO_MULE,1
FTX_00025054,CASE_007566,25461,ACC_0075984,ACC_0052799,59099.74,IMPS,Ahmedabad,Gujarat,2,CROSS_STATE,1
FTX_00025055,CASE_007567,224772,ACC_0052971,ACC_0000004,43845.7,UPI,Mumbai,Maharashtra,1,VICTIM_TO_MULE,1
FTX_00025056,CASE_007567,224842,ACC_0000004,ACC_0093301,37268.84,IMPS,Mumbai,Maharashtra,2,ADAPTIVE_REROUTE,1
FTX_00025057,CASE_007568,222046,ACC_0045152,ACC_0070674,39857.78,UPI,Pune,Maharashtra,1,VICTIM_TO_MULE,1
FTX_00025058,CASE_007568,222070,ACC_0070674,ACC_0010838,38146.68,IMPS,Pune,Maharashtra,2,MULE_HOP,1
FTX_00025059,CASE_007568,222064,ACC_0010838,ACC_0090788,36263.24,IMPS,Pune,Maharashtra,3,MULE_HOP,1
FTX_00025060,CASE_007568,222086,ACC_0090788,ACC_0005996,33250.95,IMPS,Pune,Maharashtra,4,MULE_HOP,1
FTX_00025061,CASE_007569,87584,ACC_0095240,ACC_0059660,96580.63,UPI,Delhi,Delhi,1,VICTIM_TO_MULE,1
FTX_00025062,CASE_007569,87676,ACC_0086861,ACC_0059660,4878.1,UPI,Delhi,Delhi,1,FAN_IN,1
FTX_00025063,CASE_007569,87657,ACC_0051624,ACC_0059660,24441.88,UPI,Delhi,Delhi,2,FAN_IN,1
FTX_00025064,CASE_007569,87606,ACC_0020641,ACC_0059660,258.83,UPI,Delhi,Delhi,3,FAN_IN,1
FTX_00025065,CASE_007569,87609,ACC_0014175,ACC_0059660,55214.81,UPI,Delhi,Delhi,4,FAN_IN,1
FTX_00025066,CASE_007569,87597,ACC_0020048,ACC_0059660,11787.02,UPI,Delhi,Delhi,5,FAN_IN,1
FTX_00025067,CASE_007570,64996,ACC_0044638,ACC_0004252,78627.13,UPI,Mumbai,Maharashtra,1,VICTIM_TO_MULE,1
FTX_00025068,CASE_007570,65066,ACC_0004252,ACC_0070051,66833.06,IMPS,Mumbai,Maharashtra,2,ADAPTIVE_REROUTE,1
FTX_00025069,CASE_007571,129222,ACC_0047983,ACC_0056333,24448.47,UPI,Bengaluru,Karnataka,1,VICTIM_TO_MULE,1
FTX_00025070,CASE_007571,129292,ACC_0056333,ACC_0071798,20781.2,IMPS,Bengaluru,Karnataka,2,ADAPTIVE_REROUTE,1
FTX_00025071,CASE_007572,176437,ACC_0071462,ACC_0035617,29238.79,UPI,Delhi,Delhi,1,VICTIM_TO_MULE,1
FTX_00025072,CASE_007572,176444,ACC_0035617,ACC_0052499,2095.9,IMPS,Delhi,Delhi,2,FAN_OUT,1
FTX_00025073,CASE_007572,176496,ACC_0035617,ACC_0023936,2250.75,IMPS,Delhi,Delhi,3,FAN_OUT,1
